,A0101,A0201,A0202,A0203,A0204,A0205,A0206,A0207,A0211,A0301,A1101,A1102,A2301,A2402,A2407,A2501,A2601,A2902,A3001,A3002,A3101,A3201,A3301,A3303,A3401,A3402,A3601,A6601,A6801,A6802,A7401,B0702,B0704,B0801,B1301,B1302,B1402,B1501,B1502,B1503,B1510,B1517,B1801,B2705,B3501,B3503,B3507,B3701,B3801,B3802,B4001,B4002,B4006,B4201,B4402,B4403,B4501,B4601,B4901,B5001,B5101,B5201,B5301,B5401,B5501,B5502,B5601,B5701,B5703,B5801,B5802,C0102,C0202,C0302,C0303,C0304,C0401,C0403,C0501,C0602,C0701,C0702,C0704,C0801,C0802,C1202,C1203,C1402,C1403,C1502,C1601,C1701,G0101,G0103,G0104,PAN
40,0.07565893853779482,0.04044565396507149,0.044362615001387606,0.04184723060405293,0.05085548987156452,0.05647315350715587,0.05384288661542369,0.03949901534093048,0.06927503728433404,0.0694901984908376,0.04232655960639509,0.05051797585687856,0.06404304445147568,0.03693317051799294,0.05718232587229988,0.08120555665336227,0.10190928439501334,0.0359000581231097,0.09542919071051736,0.04243582790591116,0.07135437744464346,0.051786546921827714,0.0458442385978719,0.043405991032953395,0.074544121006487,0.06038495829854673,0.08815212660010374,0.06946810119453728,0.05417915468888923,0.12244286082743638,0.04523599039874382,0.05145996055663282,0.0808171720842008,0.09296844692484685,0.025895156762921978,0.04455280247392279,0.07461573793245746,0.041827218698594404,0.0559667607094223,0.04948554760757906,0.07404550518598851,0.047550414790808126,0.06786932361043974,0.10336337400102646,0.10481867268623146,0.05435135327994267,0.0659676774724165,0.0670669200961882,0.04547129928808458,0.03612809751567081,0.02761135553557814,0.04386397151632515,0.059265354982531715,0.03883681368987446,0.0596363327563223,0.08748967897582904,0.09259933142398324,0.11007139963872747,0.03997985221939393,0.18846183563723073,0.06429804691999674,0.05225521884984907,0.06330430860388336,0.11038141969494397,0.0874176576776926,0.07578520865472793,0.08572941110682786,0.07578554689985628,0.04440344893146708,0.055398159695791094,0.09990753774837646,0.06284305166819992,0.10254993796479717,0.09472941778577226,0.07513045401364016,0.0505771151546317,0.08410210657286399,0.1444104101063406,0.07240814785899552,0.06584523252203844,0.13776948435826286,0.09810055113414418,0.16902205962695804,0.0677941942429543,0.04331285598413004,0.07925679736405122,0.07021815705257861,0.08639200368859079,0.05152751778031206,0.04328989851055365,0.057571776473054115,0.07584487219890512,0.07274414644090221,0.07579743605630185,0.06382714522021304,0.006215535159929786
56,0.20654795325057762,0.08764906687710994,0.0911012301781069,0.09164612543613071,0.12522113501745213,0.11395935684291736,0.1209354622799772,0.083618908283146,0.22546920244925506,0.1367666872298514,0.08827015828371554,0.11111857747293907,0.10952750109325038,0.10304145735135961,0.16889471152678404,0.23110134900174106,0.18577707317407643,0.20785074395871916,0.23387438447842612,0.10812214331618719,0.25106144976671807,0.13191326559489447,0.19228442495547782,0.12476974226837889,0.14713979651311426,0.08277466552644519,0.17943863033195306,0.1556358721765747,0.14137868511736862,0.15964433753860696,0.12226783212779946,0.16310249457212223,0.1843229089477214,0.4053340774922689,0.07829979364800987,0.1282932727069266,0.563407854518946,0.10974304262884349,0.25863285864727104,0.12165967354420637,0.21404657074973432,0.21314436281712545,0.9506668413208557,0.12665686458785608,0.2884079312568639,0.15720691188806413,0.14893579042359573,0.7857682310068173,0.09783676700251842,0.08878548354067117,0.07879840990844933,0.10830141354108846,0.13595684288773047,0.1143174468754804,0.19366389945846763,0.2157761494480459,0.18444716388855387,0.4170996795946529,0.15115566611608156,0.3040108760368794,0.5213699375908263,1.3115307634727955,0.13673962920828053,0.23911130254846658,0.24338911020138188,0.17055913429313474,0.15141536991128923,0.1999602188287577,0.10644718720028035,0.2004204519840993,0.47982874579779367,0.30211130710689904,0.2981962656500823,0.45754616035015694,0.1913501571918319,0.18145777309484856,0.30389149866064447,0.5176789704243587,0.4338436695221626,0.1801756509800745,0.32276287435608353,0.2953955219348723,0.43031547834872264,0.18439799218311048,0.250041348766854,0.25591958240179835,0.16212289207193287,0.3089478953042484,0.24190616367318452,0.1350029879793695,0.23748967648922115,0.3948443224807221,0.2964201075381725,0.32454321262953023,0.30010678144249425,0.06418191464637424
57,0.19301208684451066,0.08669617260868723,0.08467593690879749,0.10197271672387043,0.12223286627369045,0.09747060603004876,0.12797069439786757,0.08884117613512021,0.1688145514864816,0.13197100429310193,0.07957703423372298,0.10741875698872771,0.10654841639777679,0.10051327309648794,0.15584821979275265,0.21111438292592144,0.1794739465873043,0.19855852806540408,0.2133667421449701,0.11432559771069783,0.21769357273874057,0.13377539287394757,0.1401548056459765,0.11340014531932407,0.12060209942627598,0.08093019499540155,0.16329213094023753,0.119565710530539,0.15597429730315326,0.17542633205586,0.12250584265791176,0.13938204181335934,0.16703519942154088,0.19391977781200875,0.1091773951939814,0.12244200549058082,0.17879607787549912,0.06476607526104239,0.16895621787108261,0.0934753576843006,0.1572235685500596,0.1845863286015934,0.14058661190271682,0.14575950670860216,0.21812277962073168,0.16246544556053522,0.12190168497070708,0.2191455962390263,0.08638723383634606,0.0854860158121511,0.08755518346999747,0.07057086996891027,0.10605209528317339,0.09609579179077254,0.2054567601599313,0.21622576995174736,0.1820686987313369,0.2535257925536838,0.08713283713182385,0.2662422343763122,0.1587078338526382,0.19529513171741542,0.11581875009230203,0.19143976379442762,0.15462970346996485,0.14180248425665898,0.12071737688452977,0.20616062586925832,0.11548310306737442,0.13834721179364173,0.24929404562867852,0.15415360295499525,0.306116390980562,0.2369081654160361,0.14275628035840882,0.1282019674857935,0.14542075653722986,0.23352673357902365,0.15456405090187975,0.15343316401910112,0.2771778457217611,0.2523441098850787,0.26238818140115683,0.1657695836147468,0.08179801787666285,0.17525433607088292,0.14758828800476564,0.1757685271327798,0.0991680762727114,0.09694651403775989,0.20962198228026718,0.20145590307988037,0.2211331887757213,0.27401677341745234,0.21261223776914218,0.013026751606632914
58,0.19525850136763712,0.0714685619707538,0.08202126454961167,0.07987016664645097,0.11542321978234682,0.07303044875428544,0.10626800474402298,0.06983849443818713,0.12193677579064488,0.13153687667179526,0.06658803027888904,0.0924419579486333,0.0948876908040246,0.09899787085703693,0.15711976761474666,0.1998264977617552,0.15955463459948316,0.19742252479004918,0.2046159617737171,0.09135079150883207,0.22732091058584913,0.11463053967030845,0.1209576152317311,0.09394855295365456,0.1118394516352419,0.07961077539368588,0.14094485087500708,0.13421380531114302,0.13079355677715654,0.15393512867612635,0.118604814009168,0.12325571691077641,0.14136366132430656,0.1565027141899491,0.05817539097921198,0.09903911308008517,0.15704502848778557,0.07010084708354114,0.15142070114371808,0.07652226324265676,0.13782887746243055,0.13297857303082417,0.10005695313818297,0.1304776469536213,0.25036615760963166,0.14791474558261442,0.13035930857394185,0.15221390762313547,0.0894458089989536,0.0766375308498155,0.07382436529480518,0.05240316017091029,0.0935020820998691,0.07473960355952158,0.2033982173995721,0.21104801305921583,0.1301482210490823,0.17878156129921408,0.053856959917153446,0.27282878642305874,0.14876657208273514,0.13210565598503798,0.11139419653333427,0.17772896967719376,0.1417542501537845,0.1331353424256081,0.12398445104571287,0.17575559985748157,0.07721875870711692,0.10670721125229399,0.20596320765322318,0.14351643498997113,0.21386582416097433,0.17667131524381752,0.10832980236746881,0.08670183476681714,0.12071576194880329,0.22147848841195295,0.15450220009933702,0.15273239478193812,0.29279817874784353,0.21232260809209258,0.3131955476726951,0.1235551102768131,0.066856126344784,0.17043179637193262,0.10737582720099326,0.14356606282670903,0.07900894690288318,0.06011521119632768,0.10670943317938075,0.2095743356079911,0.2297117442851091,0.27654808420273636,0.2679349713709742,0.009946838390466617
50,0.0695731002705462,0.042694278930628826,0.057530272340176936,0.048875722595013826,0.06034701884391991,0.055859970703216355,0.05197589116545753,0.047627863616019006,0.07087168534216737,0.10452130789903036,0.04600116129374676,0.0584158210942789,0.06673468366271429,0.03943086443460775,0.06780924628293672,0.09222747752074323,0.1103956359719307,0.03889779778148794,0.09915508939741446,0.04279868011177612,0.07840185765241525,0.08163490633486337,0.04952202711042375,0.043434487752256334,0.0711823361135373,0.061633659761582305,0.08807259353506769,0.07592926734475602,0.07148259212375097,0.1345748591468583,0.05158142214325112,0.044221121722937795,0.08404873228748899,0.07325225606359176,0.024081272799637787,0.04324859995038155,0.10593877377813099,0.04755830357214341,0.07524757766552481,0.05315688272046115,0.06306131356577271,0.06886647443059246,0.09115662891218967,0.09958578324017964,0.10415235573705406,0.06311304498729386,0.06190360857131427,0.16887956790908998,0.04429491772372973,0.03471903949634658,0.02315697015218099,0.03725023801050309,0.061289828892880927,0.040840749096816786,0.07578451244548035,0.0828259300246117,0.09273900806138391,0.12369087516841226,0.04359535549938354,0.19384347333944962,0.06400328598615213,0.0667234528730769,0.059482770638280336,0.11109088129217737,0.09361924257163645,0.08000843093301357,0.09079161689493542,0.07060616544957554,0.04973977981701694,0.07386136875772698,0.09832228518983577,0.0498281043730322,0.12528975472264392,0.1712481990394199,0.07578238014337257,0.04685651514996758,0.08650791166347371,0.13204057671182223,0.07534852697183414,0.0700744102767672,0.14644543132599797,0.11366149743157727,0.20895954063980682,0.06207631165415295,0.046664892069967934,0.0815053525746654,0.07142347230259816,0.08838859769665142,0.05625696325119289,0.04548659651766673,0.10052336137273876,0.05844962418646915,0.07678984730558591,0.0695046236931427,0.06817021946446866,0.009836258207650772
67,0.18679213989301946,0.12044932892052174,0.0820290599343183,0.08589461273247956,0.1391227855449788,0.08640243419991744,0.11723430583708527,0.09391874184099436,0.16670761528725997,0.12938589146928958,0.09650908874608177,0.11760412092706218,0.13539600565752696,0.12415338999534242,0.16730240070991176,0.20813980566400936,0.1800009960762603,0.20935698586012297,0.28100506762091726,0.13189699188066228,0.251281028895999,0.14985648306722688,0.13292804762740396,0.10046441726124389,0.11640178942624946,0.09774611481416873,0.1585307839779979,0.14497724043543503,0.18563735594722974,0.16836910507658587,0.12704687635239065,0.15080894558857683,0.210977729079465,0.302780314235398,0.12960042809698802,0.11669907477737418,0.17173402090812573,0.06623510950648903,0.1602652669195077,0.08511295782690631,0.1721520263466898,0.1449910851133458,0.12159302567894414,0.14142585772723226,0.26437738646049525,0.16799541596882506,0.13128795956262174,0.18245186586463902,0.13577536465539541,0.13147850229004554,0.09067368929158093,0.07911630381519075,0.127512941980914,0.0978035013575127,0.23060274273371206,0.2632676924607571,0.17495557946239249,0.21025279657819773,0.09088703227942752,0.2671019634335323,0.17191331081797934,0.16406343257762313,0.12143914316915705,0.2146135138617824,0.1386845453124934,0.1695487365506203,0.15111086598328693,0.23983553761977827,0.10946165498022165,0.14477178386996759,0.253555448871543,0.17970289498350311,0.2439023826219593,0.21196625619526266,0.12134176039681055,0.11766124917235832,0.1566220323832761,0.21331685807122192,0.16369546226697906,0.18508602609906433,0.2947699076219008,0.21529725907402053,0.23466355108504544,0.16948380831872,0.09113926729734168,0.1608428432554705,0.1544842791156853,0.1972963661075049,0.11464936198779796,0.09555281112725211,0.16349956610494232,0.18015448863223416,0.29305487981320155,0.3201831948648577,0.2635463206354203,0.015473938486706196
68,0.19897756293749858,0.08088320365883561,0.08889538296660149,0.0835847419482576,0.10074601234366032,0.10666083771634938,0.11547030347013365,0.08402829760459518,0.12319568018565352,0.16337460102513823,0.10499178950191457,0.13979661836221524,0.11459213429405146,0.09299967408114629,0.15469975851106987,0.18461147373555775,0.18813782158981596,0.24273072682292263,0.22085977837470772,0.12136834089961024,0.29131632108682215,0.10404989714210178,0.13919170665788716,0.13194329121014814,0.12910560557696193,0.11803590945387477,0.1294269183898491,0.14550006607755517,0.17762431381666222,0.1723270642078072,0.14915122949957116,0.1471150140003079,0.13999179331745992,0.3318475337504134,0.07363031429497813,0.1150070670970873,0.1876774215271233,0.07382473333581085,0.15329844876237697,0.10513704582581251,0.13622682452032553,0.13480135666527637,0.12691428273848082,0.15302956461614237,0.2733689534476076,0.14754700003625487,0.11389055654712177,0.15282775315944708,0.09421957289968397,0.09201948453939757,0.09169758869658207,0.0802940445449618,0.11630712911783547,0.07172868445674929,0.1961203854640372,0.2599375395380985,0.14244640612918325,0.17881244706923205,0.08218049357947521,0.29809319687099833,0.14623031614000226,0.12782844675234095,0.10477709317051076,0.15670254828953567,0.16024799427699232,0.1436883119897896,0.13571359815533235,0.18087240837143348,0.09552110349140541,0.11897169395383411,0.20004806500944916,0.2002378445223032,0.24864132071811973,0.17675103575032214,0.1144177751330524,0.0992562583841261,0.13886452478582534,0.21523901162529757,0.19295059268470638,0.18081976486448248,0.24099725990371113,0.22561060092252738,0.28031386900785726,0.12139670172561612,0.08659312585969303,0.1581925219628877,0.11984583947397986,0.16104929885601305,0.09282275223537528,0.08625595940491593,0.08636906450294202,0.20681450399487034,0.22265560739519152,0.25527780159625735,0.23193818310033798,0.01819196162419434
60,0.0702437405883165,0.0784986498600535,0.08074338267085235,0.05623320064354731,0.06214820959121514,0.10004212468840645,0.10890113402647339,0.05833756295251202,0.08479284905116025,0.10094098615812586,0.05066484261837534,0.06123578002542018,0.08128693283021882,0.04552262365521553,0.07246068783823656,0.13161226789611602,0.14435403142701642,0.040075389572044706,0.1191796760428625,0.044457514696863765,0.08790190932797959,0.14826261304271604,0.05504517031131151,0.04828208748406304,0.09224214613604698,0.054908904009429715,0.09166812096070087,0.0989386075520815,0.0825556987794247,0.1105650326697436,0.053414253280146706,0.05346094517274391,0.09125727210245316,0.10001134846723936,0.03251238740586171,0.04825300979541636,0.09115428385908153,0.0475124827184743,0.07316104435711956,0.04743176811603522,0.06988660915876199,0.07706334319192543,0.08168473700078405,0.11970114341016469,0.11082480778792192,0.06592552874958546,0.06772454025021712,0.10924400164973846,0.04526902353119855,0.03582514087186972,0.023212617129476865,0.04671541318820527,0.0714877850534541,0.04853387518119767,0.0629252131389677,0.09471560264074075,0.11069688684952439,0.1465205455559424,0.04090557324162525,0.19823433200521556,0.0662243381855121,0.0647000629163661,0.07386373685984626,0.10553014457631438,0.11471142157890135,0.09207112221065827,0.09252003146684995,0.07844134147838355,0.04912281650086392,0.07270887223841038,0.0983727646133099,0.05384178556988184,0.11455769986299646,0.14002877626969656,0.06682694841126491,0.044799788831982656,0.07745189257686391,0.14738137253909178,0.08662730939927332,0.08321658702830748,0.13377801898662334,0.11538524357324853,0.16505145697387658,0.06366801494671082,0.05306761268358784,0.07995427986333414,0.09344489279356605,0.09557459582736438,0.05749364084416797,0.04922236813544911,0.08030017624063124,0.06595600291748926,0.07597908087665406,0.07108256230552445,0.07217549206877782,0.01548968929710437
78,0.17241373345169464,0.09566059048788755,0.08086937374709358,0.10168723800046475,0.12187136274334165,0.09139939814560716,0.11334453588958837,0.0757323093674307,0.13969583582845768,0.16321728518402967,0.09931295430429365,0.13467026004786664,0.11289090417865033,0.10808046971521268,0.15269912018263643,0.20269752630096693,0.1783259503152923,0.1849335039047988,0.21100598073157428,0.10500835875573422,0.25874522713772574,0.14136578329891147,0.12881292740586936,0.12330288859662453,0.12224103774460282,0.10832023741120533,0.1360475071593168,0.13006207761367605,0.16423704162917208,0.16426898670028756,0.13165322422319914,0.1348328490631845,0.15534147352079408,0.23720469978414016,0.0670413939588439,0.09747859240413259,0.1588668445884034,0.08009886376546582,0.1430201477080475,0.09381220171270144,0.15520402942719436,0.12350261980595612,0.11418328999534921,0.14338371513005832,0.2356953442154488,0.15141015185298645,0.1348332070000593,0.1736105897949196,0.09533642744487025,0.08562638349332108,0.07280871731179506,0.06450435938074417,0.11519119997883998,0.08834728250183499,0.2178966506298483,0.23380278451626513,0.1619565695544054,0.21251511100816955,0.07064524282720264,0.28643900332332173,0.13654205612477366,0.15300784002349133,0.11168474249303095,0.2046390348449707,0.1459743395066635,0.1653766790232174,0.1319466188234042,0.19470003167651573,0.08559100324705504,0.12106802573513864,0.19341085508986922,0.15216674234394123,0.25493272958247015,0.17716353263561846,0.12209194636664744,0.10421970746086906,0.13233765633098216,0.2024553877401596,0.1820156200511871,0.14326953057271918,0.24470116900952643,0.19193852123588417,0.3030972887961809,0.15312314892876788,0.09552761712179247,0.17522478620315063,0.11383336066809235,0.1915967673465797,0.10111078361940162,0.07688008780687827,0.14428879629090918,0.17268400558790642,0.21854831793159413,0.24282210452492503,0.21348482168933014,0.015429869615956271
70,0.0750883417744892,0.06560752124587577,0.05194248026876469,0.04607693785783695,0.0655762548237333,0.08376871313673817,0.07139809293224353,0.05452545566934752,0.08469904772770942,0.17031650619716876,0.07952239922830984,0.08337469064239533,0.0740212882171063,0.040664021219321,0.0704277265874409,0.0932100714410451,0.12058265605031249,0.028594368350761457,0.15463821794828236,0.054897829317940516,0.11453830106599794,0.07077272146448532,0.06921871259802526,0.053617012658815355,0.0881512432878453,0.1201456120960116,0.09552310380569384,0.09262454220038308,0.09330745286136732,0.15238539398754636,0.061234094564955655,0.059625499294746476,0.10221772417830666,0.1045711419162596,0.04015955383474612,0.06396695932977048,0.08623375565857883,0.04129063954106149,0.05812887886436657,0.0530037797428915,0.07340314198467723,0.06413556861024405,0.08506573099457349,0.1263060969201666,0.13340600530663282,0.07029086576791643,0.06719117474867353,0.08547384707741035,0.04296351531613318,0.042950373802512765,0.0312824974473922,0.0454435272245588,0.05825495565979022,0.04750992702791068,0.1071729213204069,0.08874660171607207,0.09271439489755773,0.1380744902817881,0.04486232732334994,0.21374978741710748,0.0697092984524299,0.06376538584423885,0.0805524697162543,0.13724495937218117,0.09803475489595881,0.08236738209748973,0.09227828271173166,0.09071053342202129,0.05872190443660141,0.09838533080701506,0.11848482796307724,0.05347949504474103,0.16815209061513325,0.10800828883521874,0.07458521391834783,0.055899617191872863,0.1001489512636784,0.1959673312693644,0.08634037171021003,0.10896587210977238,0.18215099287057512,0.13495355670284503,0.1930402921496377,0.08217181396704287,0.056534384246190506,0.1010417255603473,0.1870780751185972,0.1117466455944367,0.07962874108457996,0.06463180945018765,0.10299306710644007,0.06178574371630807,0.07918725731686216,0.08109160572666152,0.06792756022390023,0.02703301470683872
80,0.08158552527914598,0.0761688686487223,0.058652582982821055,0.05048336378730589,0.06439565907808875,0.08452109030909671,0.07201992157778658,0.07247335494067375,0.11049205927855699,0.19777979232224174,0.06720236238966715,0.07690184007631018,0.09050870214009876,0.037473973426489504,0.06934199263231156,0.09321884912472012,0.12293607027353204,0.029695509392840158,0.17094325632433538,0.054610998487298,0.18141173704028768,0.06199338412575095,0.08960938098818128,0.06497043836889205,0.14142251973771192,0.1380672696195404,0.11571210142946065,0.13894912693137718,0.12626817343121655,0.14455843323636142,0.08906771969695315,0.05548785591665517,0.0894778777949492,0.11832250964736124,0.034867013266390856,0.05148651503882373,0.08339496814405667,0.05065310969594927,0.08424727485450356,0.055267447892751065,0.06956022825096753,0.052725546247835986,0.07552686724121127,0.13397415898551657,0.12075963806917,0.06462945616596283,0.07129863086568644,0.10074260322023942,0.04416879668340057,0.033026086265183885,0.022169434182359282,0.04790283374618065,0.10024522497338051,0.06254703853340171,0.061899634746886534,0.07397266655762547,0.1485759120457395,0.12733740020316642,0.038711594194864585,0.24790353313255054,0.08265501745736747,0.05951235075410022,0.08244783466166439,0.1470694383531077,0.10115787562496914,0.09335619763295577,0.10819233319057542,0.08273630481107874,0.0705013929932532,0.0800645555851851,0.10547688863613658,0.06085755747141253,0.11770917289005833,0.10953859547006672,0.08576547426916292,0.054278447025381205,0.08069421320776193,0.1783956225972032,0.0841128501491406,0.07572360662856248,0.14123333352142442,0.11984890665159931,0.195083863340892,0.07516640378748685,0.056563819902856416,0.09768356843209247,0.10175747569622295,0.09169296091593715,0.05999587127273198,0.048177136597389314,0.08298659537249087,0.06951917209452363,0.08037403615872263,0.07490542414843127,0.06207993943202439,0.033440143111308274
